dimension,layer,token_id,token,corpus_count,filter_status,retained,mean_raw_logit,median_raw_logit,maximum_raw_logit,best_corpus_rank,median_corpus_rank,participants_top10,participants_top50,participants_top100
Final Decision,21,14372,waters,1,frequency_below_5,False,-29.29893389282446,-28.167053686635462,-13.472791391065002,868,958.5,0,0,0
Final Decision,21,14461,estimate,1,frequency_below_5,False,-4.941701378563878,-3.8039005397434646,13.357316964479498,546,749.0,0,0,0
Final Decision,21,14518,suddenly,3,frequency_below_5,False,12.945621613491129,16.253148861849816,40.83780425353877,228,509.0,0,0,0
Final Decision,21,14557,winning,5,retained,True,6.098716490953758,7.262280430664853,37.33215542676875,268,624.5,0,0,0
Final Decision,21,14562,anyway,2,frequency_below_5,False,4.396504615562929,5.5229627690621355,27.93096939755425,350,629.0,0,0,0
Final Decision,21,14621,proved,1,frequency_below_5,False,-7.869658728728957,-7.250008471367102,12.574286524531814,585,779.5,0,0,0
Final Decision,21,14653,knowing,2,frequency_below_5,False,12.265913613563374,13.495717616944493,34.9657823846127,249,533.0,0,0,0
Final Decision,21,14685,algorithm,2,frequency_below_5,False,-24.667852255228713,-24.20516350490113,-1.8683784631069282,690,929.0,0,0,0
Final Decision,21,14703,answered,1,frequency_below_5,False,-13.756547030763366,-14.001938667394676,22.645025366776316,434,841.0,0,0,0
Final Decision,21,14779,focused,2,frequency_below_5,False,8.048825729994505,11.154560574793255,35.72810197160256,105,573.5,0,0,0
Final Decision,21,14800,earn,1,frequency_below_5,False,-18.010040871515745,-15.599882263224622,0.5306243905920192,723,871.0,0,0,0
Final Decision,21,14827,duration,1,frequency_below_5,False,-21.29847646333573,-20.818321510551005,-6.575198998753757,771,904.0,0,0,0
Final Decision,21,14833,deck,40,retained,True,-39.543418370044364,-39.8599578727618,-1.5601594134490786,727,1031.0,0,0,0
Final Decision,21,14869,strategies,10,retained,True,-7.268465349579349,-7.518972545803688,37.628194748973456,201,789.0,0,0,0
Final Decision,21,14966,fairly,2,frequency_below_5,False,6.6417763766663045,10.953790546393085,36.419822130989516,255,581.0,0,0,0
Final Decision,21,15062,checked,1,frequency_below_5,False,4.845742192493632,8.783891855945235,24.738644749552847,363,615.5,0,0,0
Final Decision,21,15133,interval,1,frequency_below_5,False,-33.989133388851094,-34.3045619209103,-21.241895713470008,897,994.0,0,0,0
Final Decision,21,15143,dropped,2,frequency_below_5,False,6.388746679719266,10.223864355089413,28.908490325718837,351,589.0,0,0,0
Final Decision,21,15208,basically,5,retained,True,22.48859440974492,27.999712770269113,55.19432423949677,123,350.5,0,0,0
Final Decision,21,15404,happening,1,frequency_below_5,False,0.8212527861183899,1.3259312725567245,28.2848404874215,353,684.0,0,0,0
Final Decision,21,15532,picked,7,retained,True,5.489994075625132,10.273593229392379,32.020887855853296,368,591.0,0,0,0
Final Decision,21,15576,paying,2,frequency_below_5,False,1.929621209612409,5.046471352056676,24.631016003917463,385,655.5,0,0,0
Final Decision,21,15623,maintained,1,frequency_below_5,False,-7.609172320206391,-7.787984606527787,11.954820964349288,462,770.0,0,0,0
Final Decision,21,15639,fault,1,frequency_below_5,False,-18.898457651809267,-18.749709071260405,-4.330477168429543,712,896.0,0,0,0
Final Decision,21,15641,responses,1,frequency_below_5,False,-10.79699392601763,-11.648641094732508,9.051100838521894,542,808.0,0,0,0
Final Decision,21,15725,Yeah,2,frequency_below_5,False,-18.25154868950175,-18.714296308249388,0.6059437095119696,525,883.0,0,0,0
Final Decision,21,15728,anymore,1,frequency_below_5,False,-8.731397047718676,-7.220018331527223,24.319240473430995,380,792.5,0,0,0
Final Decision,21,15815,assumed,1,frequency_below_5,False,-8.451590343712976,-7.009523167954194,8.294845011883872,609,787.5,0,0,0
Final Decision,21,15917,necessarily,1,frequency_below_5,False,-5.450929452056831,-5.98350574385945,24.8469835507955,330,760.0,0,0,0
Final Decision,21,15945,Three,1,frequency_below_5,False,1.7686723978651255,2.1091692054763493,14.21657280414163,402,674.5,0,0,0
Final Decision,21,15976,typically,2,frequency_below_5,False,15.150957736095187,17.044135745420704,42.03066845615136,174,480.0,0,0,0
Final Decision,21,15992,amounts,1,frequency_below_5,False,-17.94620436014229,-18.255354671884483,5.465153136713859,598,891.0,0,0,0
Final Decision,21,16105,correctly,2,frequency_below_5,False,3.303972182120824,6.203291568666916,30.295478699624965,330,647.0,0,0,0
Final Decision,21,16219,Switch,1,frequency_below_5,False,-52.83192462541712,-52.8781879487983,-28.725304918147344,968,1077.0,0,0,0
Final Decision,21,16263,constantly,1,frequency_below_5,False,24.574475115434414,29.061919483360644,57.01905859697868,123,338.5,0,0,0
Final Decision,21,16342,normally,1,frequency_below_5,False,17.040449532568086,19.780328070653425,40.36746650436061,233,447.0,0,0,0
Final Decision,21,16358,choices,5,retained,True,-2.607327434539935,-2.1051314272464383,33.37626515322689,280,735.0,0,0,0
Final Decision,21,16382,scores,18,retained,True,-23.383932563345425,-23.88058967473503,1.1504749224680337,704,919.0,0,0,0
Final Decision,21,16455,reliable,5,retained,True,-1.069001314874466,-0.4035591913696677,21.392455312883,429,706.0,0,0,0
Final Decision,21,16585,worker,2,frequency_below_5,False,-26.163828510152253,-26.604288135853274,1.587004275604551,702,943.0,0,0,0
Final Decision,21,16609,"""+",1,frequency_below_5,False,-25.648877000100725,-25.416373817612914,-7.995247012483439,747,938.0,0,0,0
Final Decision,21,16656,struggle,1,frequency_below_5,False,1.3088125669756188,1.267094983038989,14.883674917951213,494,676.0,0,0,0
Final Decision,21,16706,proven,2,frequency_below_5,False,-21.159999805275294,-21.28787907727696,0.3110620526783562,758,905.0,0,0,0
Final Decision,21,16729,realized,7,retained,True,6.666753557165893,9.894007065943423,30.033615744938942,293,598.5,0,0,0
Final Decision,21,16788,watched,1,frequency_below_5,False,-10.888657621144478,-8.135909422731949,9.799614706636135,585,800.5,0,0,0
Final Decision,21,16832,vice,1,frequency_below_5,False,-14.014995360909221,-14.335409444946212,-2.668734668165654,605,848.5,0,0,0
Final Decision,21,17026,losing,8,retained,True,-1.6694688668644087,0.45552971317302804,24.936635000523072,393,716.5,0,0,0
Final Decision,21,17318,causing,1,frequency_below_5,False,5.4348799658169815,6.754610730018481,21.963884564083813,316,630.0,0,0,0
Final Decision,21,17322,dependent,1,frequency_below_5,False,-6.886983527894235,-5.206741371629908,22.361614331672072,418,768.0,0,0,0
Final Decision,21,17362,focus,1,frequency_below_5,False,-39.080228387748136,-39.42104000465177,12.551230554049381,368,1028.0,0,0,0
Final Decision,21,17377,risks,1,frequency_below_5,False,-22.405639023525247,-22.25870067690962,-1.75821412811381,734,912.5,0,0,0
Final Decision,21,17399,repeat,7,retained,True,-6.208487168481776,-4.8953753562504145,15.763639300078301,429,762.0,0,0,0
Final Decision,21,17402,suppose,2,frequency_below_5,False,-6.363973237966875,-6.843853090757531,17.024537950258676,391,768.0,0,0,0
Final Decision,21,17526,outcome,3,frequency_below_5,False,-8.421287148190158,-9.082617519433255,11.054164923996716,429,794.5,0,0,0
Final Decision,21,17530,stuck,55,retained,True,23.110613681110305,27.54006980448085,51.5247695523106,152,356.5,0,0,0
Final Decision,21,17545,Based,1,frequency_below_5,False,-18.737171667401665,-19.22748364764645,1.6800985591544517,575,894.0,0,0,0
Final Decision,21,17760,trick,1,frequency_below_5,False,-13.251247168182573,-12.809025277985423,8.355515374764948,591,832.0,0,0,0
Final Decision,21,17839,producing,2,frequency_below_5,False,2.2188816329199597,2.9770046623217468,20.67351139093636,405,669.0,0,0,0
Final Decision,21,18095,earing,1,frequency_below_5,False,-52.04511177866478,-51.9456121233207,-36.4353438616103,1018,1073.0,0,0,0
Final Decision,21,18251,losses,7,retained,True,-14.20802169807145,-15.031772179073693,4.58882324226959,618,841.0,0,0,0
Final Decision,21,18260,"""-",1,frequency_below_5,False,-32.7971232556401,-32.41073362394836,-22.577996236755986,899,988.0,0,0,0
Final Decision,21,18264,whenever,5,retained,True,9.122242673897876,11.835194124532354,34.5931012584202,307,564.0,0,0,0
Final Decision,21,18282,bias,1,frequency_below_5,False,-39.82168049228552,-39.74362741961444,-25.04372586735703,927,1027.5,0,0,0
Final Decision,21,18549,pairs,2,frequency_below_5,False,-18.58353478170305,-17.822151561358265,1.354702381710439,720,887.5,0,0,0
Final Decision,21,18567,modify,1,frequency_below_5,False,-10.7448456590865,-8.359382523400022,9.849912751464213,498,803.5,0,0,0
Final Decision,21,18596,tering,1,frequency_below_5,False,-39.62064194334168,-39.0216315582511,-22.066397211994186,885,1021.0,0,0,0
Final Decision,21,18604,checking,1,frequency_below_5,False,4.152600547051915,6.924036312828026,23.34800734890777,378,633.0,0,0,0
Final Decision,21,18644,recall,1,frequency_below_5,False,-22.608063638989467,-20.884202167548835,-1.2181883937831288,689,914.0,0,0,0
Final Decision,21,18664,attempts,1,frequency_below_5,False,-13.414817917755824,-13.312229478607865,5.453161868627904,670,837.0,0,0,0
Final Decision,21,18701,outcomes,3,frequency_below_5,False,-14.120815700848704,-14.715984239780619,8.023504933147224,356,850.0,0,0,0
Final Decision,21,18818,hypot,1,frequency_below_5,False,-73.20957260563333,-71.8987597529455,-46.12291356080176,1075,1120.0,0,0,0
Final Decision,21,18843,interest,1,frequency_below_5,False,-45.43182210357158,-45.38451527846474,-0.519666008196487,589,1056.0,0,0,0
Final Decision,21,18925,Would,1,frequency_below_5,False,-15.253979439993259,-15.709103089583055,13.980285750502402,522,859.0,0,0,0
Final Decision,21,19219,holy,1,frequency_below_5,False,-6.389951364104661,-5.835050267788299,9.24443514831052,585,768.0,0,0,0
Final Decision,21,19233,tracking,1,frequency_below_5,False,-7.757670901026772,-6.281914883178375,5.7667802026325194,548,781.0,0,0,0
Final Decision,21,19330,performing,2,frequency_below_5,False,-13.523137749390346,-11.604042304501672,12.862549071947676,586,835.0,0,0,0
Final Decision,21,19499,resulted,3,frequency_below_5,False,-23.79106341232407,-22.8942822353354,-5.489094108067788,785,925.0,0,0,0
Final Decision,21,19735,optimal,1,frequency_below_5,False,-13.87911669457193,-13.442729481638901,9.972297595313863,608,844.0,0,0,0
Final Decision,21,19788,Nothing,2,frequency_below_5,False,-12.878240169554996,-13.129444463585742,23.50018000859533,309,851.5,0,0,0
Final Decision,21,19814,decent,1,frequency_below_5,False,15.772808437712783,17.167166247063562,38.40505269800333,249,482.0,0,0,0
Final Decision,21,19852,Sometimes,4,frequency_below_5,False,-5.716042075976347,-5.496611991845771,16.024487007932837,493,743.0,0,0,0
Final Decision,21,19991,programming,1,frequency_below_5,False,-16.308627408543312,-15.216408195720598,12.173724729714737,474,866.0,0,0,0
Final Decision,21,20050,drew,1,frequency_below_5,False,-17.018326841097355,-17.075215956075837,0.6291608307303382,638,869.0,0,0,0
Final Decision,21,20354,loyal,1,frequency_below_5,False,-11.507893571905665,-11.867772168908509,8.280602283488347,637,824.5,0,0,0
Final Decision,21,20430,contributed,1,frequency_below_5,False,-18.101098909691554,-18.004217887611368,4.450789066742658,660,880.0,0,0,0
Final Decision,21,20452,predict,2,frequency_below_5,False,-26.317171622200327,-25.505863435236563,3.965106683425171,609,947.0,0,0,0
Final Decision,21,20596,Used,1,frequency_below_5,False,-33.541651842949456,-33.66689313490178,-15.584443757336746,841,988.0,0,0,0
Final Decision,21,20614,ultimately,1,frequency_below_5,False,-1.2884772163605784,-1.2563216561745103,28.319098882635636,300,712.5,0,0,0
Final Decision,21,20687,Perhaps,1,frequency_below_5,False,-22.384749650609997,-22.337205770330687,6.026491423737987,604,925.5,0,0,0
Final Decision,21,20914,gradually,1,frequency_below_5,False,4.344787031009042,6.404878677035902,37.956791472085385,279,635.0,0,0,0
Final Decision,21,21083,minus,2,frequency_below_5,False,-5.7680024289672005,-4.535105016784869,17.878453302925973,516,763.0,0,0,0
Final Decision,21,21166,initially,1,frequency_below_5,False,21.28045873165666,24.219818585352975,47.294447186208124,140,389.0,0,0,0
Final Decision,21,21213,varied,1,frequency_below_5,False,-13.910284548453964,-12.278647935753067,14.885942671846923,510,836.5,0,0,0
Final Decision,21,21288,dude,1,frequency_below_5,False,-18.738624235931766,-18.132760731558747,2.2022499345341373,587,883.5,0,0,0
Final Decision,21,21326,fails,1,frequency_below_5,False,-23.60377920333337,-23.095904172836114,-7.1035402955841604,756,923.5,0,0,0
Final Decision,21,21352,stayed,21,retained,True,0.3256442401077715,3.2231578446387976,34.178226148594135,232,672.0,0,0,0
Final Decision,21,21381,sour,1,frequency_below_5,False,-45.842629641856135,-45.555965257297515,-25.522069393185532,956,1054.5,0,0,0
Final Decision,21,21447,continued,1,frequency_below_5,False,-48.30289836103383,-49.27095235207855,-23.433433702057343,903,1067.0,0,0,0
Final Decision,21,21459,desert,1,frequency_below_5,False,-23.29909315397391,-22.39596965567736,-11.00961850068214,789,919.0,0,0,0
Final Decision,21,21581,chances,2,frequency_below_5,False,-9.467335745664204,-8.95399638473807,28.96062922042499,320,790.0,0,0,0
Final Decision,21,21854,challenging,1,frequency_below_5,False,-11.3036096799788,-8.79561342283365,9.381027165278033,630,807.0,0,0,0
Final Decision,21,21869,YES,1,frequency_below_5,False,-41.60681529526194,-41.98652268180534,-8.46955577202035,610,1045.0,0,0,0
Final Decision,21,22092,searching,1,frequency_below_5,False,-0.5206384747293648,1.3348348482245127,25.52150265750742,352,707.0,0,0,0
Final Decision,21,22215,attempted,1,frequency_below_5,False,-11.438080351745262,-9.643354649631798,9.302887487012802,623,811.0,0,0,0
Final Decision,21,22312,assignment,1,frequency_below_5,False,-34.29053952674481,-34.55799475292045,-9.306500250670457,800,993.0,0,0,0
Final Decision,21,22358,steady,3,frequency_below_5,False,6.856744106870047,7.398852482163059,24.105325014964972,446,597.0,0,0,0
Final Decision,21,22599,adjacent,1,frequency_below_5,False,-12.103250779767137,-10.248792336687112,12.785400173862643,565,818.5,0,0,0
Final Decision,21,22623,choosing,18,retained,True,-6.7871194344029595,-4.523243838156819,29.474504719930845,380,764.5,0,0,0
Final Decision,21,22759,rejected,1,frequency_below_5,False,-13.910553451850653,-12.886249525251785,8.183389362602941,639,839.0,0,0,0
Final Decision,21,22830,'-,2,frequency_below_5,False,-40.60009886322465,-40.40478436700424,-30.771315566422132,943,1036.5,0,0,0
Final Decision,21,23213,staying,4,frequency_below_5,False,8.414271208161791,11.167720828539334,39.93187430322942,166,570.0,0,0,0
Final Decision,21,23217,honestly,1,frequency_below_5,False,19.090403918142346,20.48958439642783,45.969949082982396,170,435.0,0,0,0
Final Decision,21,23223,occasions,2,frequency_below_5,False,-40.66504166747609,-38.75536932860666,-20.109831813111807,909,1025.0,0,0,0
Final Decision,21,23456,ignored,1,frequency_below_5,False,-4.329923253007968,-2.4466107972260485,11.643711666207317,461,741.5,0,0,0
Final Decision,21,23721,tries,2,frequency_below_5,False,-0.5852946236398102,1.390006084369473,21.890398144752357,464,698.5,0,0,0
Final Decision,21,23905,searched,2,frequency_below_5,False,-16.189499050142725,-13.727898727734562,11.172519626775696,538,858.0,0,0,0
Final Decision,21,23988,Later,1,frequency_below_5,False,-34.55402339022365,-35.28990874640463,-19.57042384105924,873,994.5,0,0,0
Final Decision,21,24160,Therefore,1,frequency_below_5,False,-34.6268708265448,-35.270580005317065,-16.15425647487612,790,999.5,0,0,0
Final Decision,21,24212,clicking,9,retained,True,-36.89641875944022,-34.37673147289854,-7.360837271085719,793,1002.0,0,0,0
Final Decision,21,24259,besides,1,frequency_below_5,False,-7.811721283668692,-6.605053820716318,16.222457263005857,485,775.0,0,0,0
Final Decision,21,24654,occasionally,2,frequency_below_5,False,12.642181697968553,15.640504326872634,41.817858267585585,237,508.5,0,0,0
Final Decision,21,24740,flip,3,frequency_below_5,False,-28.405765240350867,-27.169903260843377,-7.843319501257584,838,957.0,0,0,0
Final Decision,21,24780,"""-",1,frequency_below_5,False,-52.648318970462874,-52.83368408973799,-34.34940195578756,1001,1078.0,0,0,0
Final Decision,21,25343,indicator,1,frequency_below_5,False,-25.096180300350657,-24.27220514946242,-8.699278067696364,773,933.0,0,0,0
Final Decision,21,25540,lessly,1,frequency_below_5,False,-63.265089159217816,-60.24697884576648,-35.89896795650508,1035,1098.0,0,0,0
Final Decision,21,25973,pile,1,frequency_below_5,False,-37.58990143668503,-36.22923550683587,-20.516768977675202,913,1010.0,0,0,0
Final Decision,21,26014,beneficial,1,frequency_below_5,False,-14.343275004564413,-12.810317631715684,14.94946522899851,591,840.0,0,0,0
Final Decision,21,26055,sufficiently,1,frequency_below_5,False,-20.259914430149635,-18.94522940295992,14.39336663933909,504,896.5,0,0,0
Final Decision,21,26353,bullet,1,frequency_below_5,False,-35.957749000349466,-35.118043735421764,-21.83486088542843,932,999.0,0,0,0
Final Decision,21,26387,theories,1,frequency_below_5,False,-36.08799039678704,-36.4321143703892,-16.23313273407585,854,1003.5,0,0,0
Final Decision,21,26428,ept,1,frequency_below_5,False,-60.06869980959875,-60.19295926371216,-38.89703808619772,1048,1095.0,0,0,0
Final Decision,21,26501,picking,2,frequency_below_5,False,-2.823245547448417,1.0321473347419192,20.96955692628923,496,706.5,0,0,0
Final Decision,21,26561,definite,1,frequency_below_5,False,-10.160410242087943,-9.666529896132122,11.299399706994768,554,811.5,0,0,0
Final Decision,21,26631,thats,1,frequency_below_5,False,-13.87302996204941,-13.95485891341036,16.90271922309469,424,842.5,0,0,0
Final Decision,21,26831,cg,1,frequency_below_5,False,-53.60810823267769,-53.388663005168745,-42.26347232017597,1005,1079.0,0,0,0
Final Decision,21,26911,bite,1,frequency_below_5,False,-24.474396478692764,-22.12718589452597,-5.3938935889256,795,926.0,0,0,0
Final Decision,21,26966,Partner,2,frequency_below_5,False,-37.26610866975756,-38.29039251014231,-11.880294519313642,843,1012.0,0,0,0
Final Decision,21,27065,Nope,2,frequency_below_5,False,-35.728113692312434,-35.970503644063754,4.4785611869213735,463,1005.0,0,0,0
Final Decision,21,27104,simultaneously,1,frequency_below_5,False,11.015880880757749,11.899115942562418,30.983862569030038,317,552.0,0,0,0
Final Decision,21,27249,WAS,1,frequency_below_5,False,-38.50295147042705,-36.60317676813365,-23.808447627460232,950,1016.0,0,0,0
Final Decision,21,27434,instantly,1,frequency_below_5,False,10.291469615942352,13.739313806300222,33.84940888024516,299,536.0,0,0,0
Final Decision,21,27519,productive,3,frequency_below_5,False,-9.501192031991,-8.370903477532192,10.088618061649552,562,795.5,0,0,0
Final Decision,21,27707,succeeded,1,frequency_below_5,False,-29.350811835328123,-28.514407289827318,-6.948603150471293,780,964.0,0,0,0
Final Decision,21,27930,consistently,9,retained,True,8.162029023761873,10.673990068667125,44.48903394515361,228,583.0,0,0,0
Final Decision,21,27976,awful,1,frequency_below_5,False,-3.4486242747284357,-1.2735626713795942,21.32267216615214,486,728.0,0,0,0
Final Decision,21,28243,rounds,12,retained,True,-38.99524559065491,-38.44856984278785,-10.54116542868049,851,1018.5,0,0,0
Final Decision,21,28571,hitting,3,frequency_below_5,False,-12.285472240304118,-8.747935286912554,16.021987041280813,512,807.0,0,0,0
Final Decision,21,28642,counting,2,frequency_below_5,False,-24.937598341886755,-22.799945610683032,12.171239106739671,564,930.0,0,0,0
Final Decision,21,29065,badly,1,frequency_below_5,False,13.989669209245587,16.538283399143438,34.0327980990504,313,495.0,0,0,0
Final Decision,21,29097,favorable,1,frequency_below_5,False,-38.77036107955775,-37.985098967577144,-13.628380740319788,869,1020.0,0,0,0
Final Decision,21,29163,figured,1,frequency_below_5,False,1.9456302870425617,4.0760431304654094,30.57222703645574,321,666.0,0,0,0
Final Decision,21,29198,waited,4,frequency_below_5,False,-17.62782219161457,-15.310431640210055,7.775237947940299,641,870.0,0,0,0
Final Decision,21,29570,pressing,2,frequency_below_5,False,-11.741217181279211,-11.012764505560192,11.55281894258632,557,814.5,0,0,0
Final Decision,21,29774,rode,1,frequency_below_5,False,-49.063903588425426,-48.61600617631062,-20.068012961924854,888,1064.0,0,0,0
Final Decision,21,29967,Stayed,1,frequency_below_5,False,-69.94516457308805,-67.84391657882355,-27.59960735336857,973,1113.0,0,0,0
Final Decision,21,30028,odds,1,frequency_below_5,False,-40.78659549949401,-39.75503535678676,-14.792307135144009,873,1032.0,0,0,0
Final Decision,21,30212,positive,1,frequency_below_5,False,-31.254453283576165,-31.857554556585367,-11.773992394590076,805,984.0,0,0,0
Final Decision,21,30284,cled,1,frequency_below_5,False,-56.321888984933466,-54.55437956041237,-39.93222817276816,1043,1083.0,0,0,0
Final Decision,21,30314,failing,4,frequency_below_5,False,-14.539590843095878,-13.576977361820123,8.27260693622447,653,853.0,0,0,0
Final Decision,21,30578,outlined,1,frequency_below_5,False,-22.713845555691577,-19.77510835374327,-4.002838869155295,761,905.0,0,0,0
Final Decision,21,30696,sticks,1,frequency_below_5,False,-36.27270034491595,-35.31988765402954,-23.352426510994004,926,1004.0,0,0,0
Final Decision,21,30895,avoided,1,frequency_below_5,False,-20.20795505216815,-17.670169835518735,1.8656969236557317,726,885.0,0,0,0
Final Decision,21,31171,continuously,2,frequency_below_5,False,3.532690691382965,5.089919944481453,29.254749025935887,318,650.0,0,0,0
Final Decision,21,31185,consecutive,3,frequency_below_5,False,-0.17476027005966757,0.36624893655912605,26.866364461163293,331,705.0,0,0,0
Final Decision,21,31220,alternate,2,frequency_below_5,False,-14.754197314595158,-14.320833714901774,6.8817894882733786,654,842.0,0,0,0
Final Decision,21,31441,Stick,1,frequency_below_5,False,-66.53290945942916,-66.89078918792897,-42.765732454837746,1071,1110.0,0,0,0
Final Decision,21,31535,repeatedly,3,frequency_below_5,False,3.712529046074504,6.285293086020033,29.726377259259678,332,639.0,0,0,0
Final Decision,21,31554,systematic,1,frequency_below_5,False,-24.963930970860737,-25.26838109485413,-5.706515869592682,648,944.0,0,0,0
Final Decision,21,31565,companion,1,frequency_below_5,False,-19.09117903240546,-19.005857054902116,-0.8560484218540908,723,892.0,0,0,0
Final Decision,21,31803,sooner,1,frequency_below_5,False,-5.566160083421294,-5.565271675703223,15.64433277927538,532,754.5,0,0,0
Final Decision,21,31827,negative,1,frequency_below_5,False,-39.246153030189916,-40.38207909262339,-15.706768397108451,872,1025.0,0,0,0
Final Decision,21,31856,guided,1,frequency_below_5,False,-30.53574330773594,-28.98211504431572,-5.173769343122384,744,970.0,0,0,0
Final Decision,21,31928,generating,1,frequency_below_5,False,-15.596054816841425,-14.526643314149934,6.357562345483392,589,859.0,0,0,0
Final Decision,21,32155,selecting,4,frequency_below_5,False,-18.509558016165588,-16.77498073247236,9.884042989829624,610,881.0,0,0,0
Final Decision,21,32209,switching,22,retained,True,-14.400502194712796,-11.79848731012585,12.966984855126892,568,835.5,0,0,0
Final Decision,21,32269,yeah,1,frequency_below_5,False,-35.72134626176062,-35.83022932693345,-14.792650359010413,811,1008.0,0,0,0
Final Decision,21,32514,longest,1,frequency_below_5,False,-31.289348114945025,-31.058010706075635,-10.557203451510116,771,983.0,0,0,0
Final Decision,21,32657,nothing,3,frequency_below_5,False,-26.101365726728503,-26.109396900498297,7.608693275280304,565,950.0,0,0,0
Final Decision,21,33184,draws,1,frequency_below_5,False,-25.619247688612823,-25.75217641807673,-6.728188179669604,764,940.0,0,0,0
Final Decision,21,33220,Probably,1,frequency_below_5,False,-28.29315438183486,-28.54538209995197,-6.9107858946661125,699,958.0,0,0,0
Final Decision,21,33959,Ist,1,frequency_below_5,False,-90.48068922989383,-89.48420602852876,-74.95814804501217,1127,1133.0,0,0,0
Final Decision,21,34158,utilized,1,frequency_below_5,False,-22.21829801815925,-19.70268441106282,-0.413812665205667,719,905.0,0,0,0
Final Decision,21,34162,strat,1,frequency_below_5,False,-87.77076654697461,-87.79384302820262,-56.58515858212969,1079,1132.0,0,0,0
Final Decision,21,34303,performs,1,frequency_below_5,False,-27.87474057418968,-26.830670823998027,-6.810116707321433,791,955.0,0,0,0
Final Decision,21,35109,shifts,1,frequency_below_5,False,-27.550078192423403,-26.514741664107706,-0.47327243327212765,677,952.0,0,0,0
Final Decision,21,35260,disappoint,1,frequency_below_5,False,-36.497353858889255,-35.09568219276342,-18.504161297230997,856,1003.0,0,0,0
Final Decision,21,35473,cycling,1,frequency_below_5,False,-36.488280688224854,-35.89273163868339,-20.279888820349324,890,1004.0,0,0,0
Final Decision,21,35583,pickup,1,frequency_below_5,False,-30.60945259908614,-29.020818900950495,-16.57434183752935,856,971.0,0,0,0
Final Decision,21,35807,profitable,3,frequency_below_5,False,-29.382097124370606,-28.8187088810402,-1.9911469626312521,754,967.0,0,0,0
Final Decision,21,36011,randomly,6,retained,True,-8.129114362613642,-3.762738036647188,40.13078601780484,302,759.5,0,0,0
Final Decision,21,36168,rhythm,1,frequency_below_5,False,-40.867924446710376,-39.281207825861586,-22.37901731837076,914,1031.0,0,0,0
Final Decision,21,36306,failures,8,retained,True,-37.146276128599446,-36.79467757818963,-15.695673396972907,881,1009.0,0,0,0
Final Decision,21,36429,switched,52,retained,True,-7.534607795259736,-2.5376927996392276,21.922813302067947,442,743.0,0,0,0
Final Decision,21,36528,guilt,1,frequency_below_5,False,-33.23450144784581,-33.25581055571225,-19.728282921648642,880,987.0,0,0,0
Final Decision,21,36780,brow,1,frequency_below_5,False,-59.92554953894746,-59.345878165897886,-36.299844559819434,1039,1095.0,0,0,0
Final Decision,21,37106,continually,2,frequency_below_5,False,-1.4261772274902562,0.559396652728438,27.213503586013058,343,703.5,0,0,0
Final Decision,21,37133,crap,1,frequency_below_5,False,-22.156412088540364,-20.49844359847354,-1.5115632487860406,742,910.0,0,0,0
Final Decision,21,37275,didnt,5,retained,True,-15.385715933062484,-14.349083535657588,15.032036595375136,467,855.0,0,0,0
Final Decision,21,37438,stay,3,frequency_below_5,False,-32.192457750617955,-32.60351808756867,0.8414442884315463,667,981.0,0,0,0
Final Decision,21,37615,liber,1,frequency_below_5,False,-59.06750218338606,-59.6485054982159,-43.39798182862532,1036,1096.0,0,0,0
Final Decision,21,37762,motivated,1,frequency_below_5,False,-10.530773334347286,-9.091722538679724,7.627583173228114,621,803.5,0,0,0
Final Decision,21,38267,handful,1,frequency_below_5,False,-11.833936256246364,-8.761345619365859,9.993264330711561,593,809.0,0,0,0
Final Decision,21,38873,safer,1,frequency_below_5,False,-26.233208478061858,-26.29475641695798,-2.9400551541306514,757,939.0,0,0,0
Final Decision,21,38895,switches,1,frequency_below_5,False,-36.81687890560467,-35.746436424157345,-8.540786102792909,801,1008.0,0,0,0
Final Decision,21,39258,gaining,1,frequency_below_5,False,-15.701548020456276,-14.859806539992942,4.674735300651271,688,856.0,0,0,0
Final Decision,21,39653,deciding,2,frequency_below_5,False,-1.6111011259755277,0.35896270012230724,21.28249604790894,487,710.0,0,0,0
Final Decision,21,39786,successful,1,frequency_below_5,False,-59.6095665602022,-60.03657105120084,-38.16313111125123,1051,1095.0,0,0,0
Final Decision,21,39945,loses,1,frequency_below_5,False,-13.208937873532387,-11.806553327776147,7.661857779395246,568,834.0,0,0,0
Final Decision,21,40003,shifted,1,frequency_below_5,False,-21.377911377904265,-17.21864772997938,0.45804350546839745,737,883.0,0,0,0
Final Decision,21,40389,lasted,1,frequency_below_5,False,-21.57690312940654,-20.45824183280017,1.8131718965174597,681,907.0,0,0,0
Final Decision,21,41498,catching,1,frequency_below_5,False,-21.110731400578466,-21.32287786109419,-5.974461060508526,710,901.0,0,0,0
Final Decision,21,41966,favor,1,frequency_below_5,False,-76.54453905961455,-75.81058639231259,-59.77692433225797,1102,1124.0,0,0,0
Final Decision,21,42189,struggled,2,frequency_below_5,False,-16.451790118569946,-14.030738090484782,4.175108625623938,687,855.5,0,0,0
Final Decision,21,42377,clicked,10,retained,True,-42.168903818109364,-38.50952749125071,-7.308730901885927,809,1025.5,0,0,0
Final Decision,21,43409,pseudo,1,frequency_below_5,False,-40.79815542756159,-41.47343083360766,-28.2620098276048,927,1038.0,0,0,0
